OBJECTID,nom_rio,OBJECTID_2,nom_rio_2
28155,RIU DE LES CANALETES,28157,SIN NOMBRE
28155,RIU DE LES CANALETES,28158,SIN NOMBRE
28155,RIU DE LES CANALETES,28159,SIN NOMBRE
28155,RIU DE LES CANALETES,28160,SIN NOMBRE
28155,RIU DE LES CANALETES,28163,SIN NOMBRE
28155,RIU DE LES CANALETES,28165,SIN NOMBRE
28155,RIU DE LES CANALETES,28167,SIN NOMBRE
28155,RIU DE LES CANALETES,28169,SIN NOMBRE
28155,RIU DE LES CANALETES,28183,SIN NOMBRE
28155,RIU DE LES CANALETES,28196,SIN NOMBRE
28155,RIU DE LES CANALETES,28199,SIN NOMBRE
28155,RIU DE LES CANALETES,28203,SIN NOMBRE
28155,RIU DE LES CANALETES,28213,SIN NOMBRE
28157,SIN NOMBRE,28157,SIN NOMBRE
28158,SIN NOMBRE,28158,SIN NOMBRE
28159,SIN NOMBRE,28159,SIN NOMBRE
28160,SIN NOMBRE,28160,SIN NOMBRE
28163,SIN NOMBRE,28163,SIN NOMBRE
28163,SIN NOMBRE,28164,SIN NOMBRE
28164,SIN NOMBRE,28164,SIN NOMBRE
28165,SIN NOMBRE,28165,SIN NOMBRE
28167,SIN NOMBRE,28167,SIN NOMBRE
28169,SIN NOMBRE,28169,SIN NOMBRE
28178,BARRANC DE LA SOLSIDA,28179,SIN NOMBRE
28179,SIN NOMBRE,28179,SIN NOMBRE
28180,RIU DE LA GUARDIOLA,28182,SIN NOMBRE
28182,SIN NOMBRE,28182,SIN NOMBRE
28183,SIN NOMBRE,28183,SIN NOMBRE
28196,SIN NOMBRE,28196,SIN NOMBRE
28199,SIN NOMBRE,28199,SIN NOMBRE
28201,BARRANC DEL CLOSET,28202,SIN NOMBRE
28202,SIN NOMBRE,28202,SIN NOMBRE
28203,SIN NOMBRE,28203,SIN NOMBRE
28205,RIU D'EN PIQUER,28210,SIN NOMBRE
28206,BARRANC DE L'AVELLANAR,28207,SIN NOMBRE
28206,BARRANC DE L'AVELLANAR,28208,SIN NOMBRE
28206,BARRANC DE L'AVELLANAR,28210,SIN NOMBRE
28207,SIN NOMBRE,28207,SIN NOMBRE
28208,SIN NOMBRE,28208,SIN NOMBRE
28208,SIN NOMBRE,28209,SIN NOMBRE
28209,SIN NOMBRE,28209,SIN NOMBRE
28210,SIN NOMBRE,28210,SIN NOMBRE
28210,SIN NOMBRE,28211,SIN NOMBRE
28210,SIN NOMBRE,28212,SIN NOMBRE
28211,SIN NOMBRE,28211,SIN NOMBRE
28212,SIN NOMBRE,28212,SIN NOMBRE
28213,SIN NOMBRE,28213,SIN NOMBRE
28214,SIN NOMBRE,28214,SIN NOMBRE
28215,SIN NOMBRE,28215,SIN NOMBRE
28217,BARRANC DE VALLIPLANA,28218,SIN NOMBRE
28218,SIN NOMBRE,28218,SIN NOMBRE
28219,BARRANC DEL RACO DEL MAS,28220,SIN NOMBRE
28219,BARRANC DEL RACO DEL MAS,28221,SIN NOMBRE
28219,BARRANC DEL RACO DEL MAS,28225,SIN NOMBRE
28219,BARRANC DEL RACO DEL MAS,28226,SIN NOMBRE
28219,BARRANC DEL RACO DEL MAS,28227,SIN NOMBRE
28219,BARRANC DEL RACO DEL MAS,28228,SIN NOMBRE
28219,BARRANC DEL RACO DEL MAS,28229,SIN NOMBRE
28220,SIN NOMBRE,28220,SIN NOMBRE
28221,SIN NOMBRE,28221,SIN NOMBRE
28221,SIN NOMBRE,28222,SIN NOMBRE
28222,SIN NOMBRE,28222,SIN NOMBRE
28223,BARRANC DE LES ESPLANELLES,28224,SIN NOMBRE
28224,SIN NOMBRE,28224,SIN NOMBRE
28225,SIN NOMBRE,28225,SIN NOMBRE
28226,SIN NOMBRE,28226,SIN NOMBRE
28227,SIN NOMBRE,28227,SIN NOMBRE
28228,SIN NOMBRE,28228,SIN NOMBRE
28229,SIN NOMBRE,28229,SIN NOMBRE
28231,SIN NOMBRE,28231,SIN NOMBRE
28233,BARRANC DE LLEMASQUERES,28234,SIN NOMBRE
28234,SIN NOMBRE,28234,SIN NOMBRE
28236,BARRANC DE LA FONT D'EN RELLA,28237,SIN NOMBRE
28237,SIN NOMBRE,28237,SIN NOMBRE
28240,BARRANC DELS BOUS,28241,SIN NOMBRE
28240,BARRANC DELS BOUS,28242,SIN NOMBRE
28241,SIN NOMBRE,28241,SIN NOMBRE
28242,SIN NOMBRE,28242,SIN NOMBRE
28244,BARRANC DE GANDESA,28245,SIN NOMBRE
28244,BARRANC DE GANDESA,28246,SIN NOMBRE
28245,SIN NOMBRE,28245,SIN NOMBRE
28246,SIN NOMBRE,28246,SIN NOMBRE
28247,SIN NOMBRE,28247,SIN NOMBRE
28248,SIN NOMBRE,28248,SIN NOMBRE
28249,BARRANC DE SEGURA,28250,SIN NOMBRE
28249,BARRANC DE SEGURA,28251,SIN NOMBRE
28250,SIN NOMBRE,28250,SIN NOMBRE
28251,SIN NOMBRE,28251,SIN NOMBRE
28254,SIN NOMBRE,28254,SIN NOMBRE
28255,BARRANC DEL NEGRER,28256,SIN NOMBRE
28256,SIN NOMBRE,28256,SIN NOMBRE
28262,RIERA DEL COMTE,28264,SIN NOMBRE
28264,SIN NOMBRE,28264,SIN NOMBRE
28265,BARRANC DE LES PEDRALETES,28266,SIN NOMBRE
28265,BARRANC DE LES PEDRALETES,28267,SIN NOMBRE
28265,BARRANC DE LES PEDRALETES,28268,SIN NOMBRE
28265,BARRANC DE LES PEDRALETES,28269,SIN NOMBRE
28265,BARRANC DE LES PEDRALETES,28271,SIN NOMBRE
28266,SIN NOMBRE,28266,SIN NOMBRE
28267,SIN NOMBRE,28267,SIN NOMBRE
28268,SIN NOMBRE,28268,SIN NOMBRE
28269,SIN NOMBRE,28269,SIN NOMBRE
28269,SIN NOMBRE,28270,SIN NOMBRE
28270,SIN NOMBRE,28270,SIN NOMBRE
28271,SIN NOMBRE,28271,SIN NOMBRE
28272,BARRANC DE LA RIERA,28273,SIN NOMBRE
28272,BARRANC DE LA RIERA,28274,SIN NOMBRE
28272,BARRANC DE LA RIERA,28309,SIN NOMBRE
28272,BARRANC DE LA RIERA,28312,SIN NOMBRE
28272,BARRANC DE LA RIERA,28315,SIN NOMBRE
28272,BARRANC DE LA RIERA,28316,SIN NOMBRE
28273,SIN NOMBRE,28273,SIN NOMBRE
28274,SIN NOMBRE,28274,SIN NOMBRE
28276,BARRANC DE LA ROJA,28279,SIN NOMBRE
28276,BARRANC DE LA ROJA,28284,SIN NOMBRE
28277,BARRANC DE ROCA BLANCA,28278,SIN NOMBRE
28278,SIN NOMBRE,28278,SIN NOMBRE
28279,SIN NOMBRE,28279,SIN NOMBRE
28280,BARRANC DE LA CAPARELLA,28281,SIN NOMBRE
28280,BARRANC DE LA CAPARELLA,28282,SIN NOMBRE
28280,BARRANC DE LA CAPARELLA,28283,SIN NOMBRE
28281,SIN NOMBRE,28281,SIN NOMBRE
28282,SIN NOMBRE,28282,SIN NOMBRE
28282,SIN NOMBRE,28283,SIN NOMBRE
28283,SIN NOMBRE,28282,SIN NOMBRE
28283,SIN NOMBRE,28283,SIN NOMBRE
28284,SIN NOMBRE,28284,SIN NOMBRE
28296,BARRANC DEL CLOT D'EN PASTOR,28301,SIN NOMBRE
28297,BARRANC DE LA VICTORIA O DE LA GRANADA,28298,SIN NOMBRE
28297,BARRANC DE LA VICTORIA O DE LA GRANADA,28300,SIN NOMBRE
28298,SIN NOMBRE,28298,SIN NOMBRE
28300,SIN NOMBRE,28300,SIN NOMBRE
28301,SIN NOMBRE,28301,SIN NOMBRE
28302,BARRANC DEL GRANADES O DE LA COVA D'EN CANADER,28307,SIN NOMBRE
28304,BARRANC DE VALLPLANA,28305,SIN NOMBRE
28305,SIN NOMBRE,28305,SIN NOMBRE
28307,SIN NOMBRE,28307,SIN NOMBRE
28309,SIN NOMBRE,28309,SIN NOMBRE
28312,SIN NOMBRE,28312,SIN NOMBRE
28315,SIN NOMBRE,28315,SIN NOMBRE
28316,SIN NOMBRE,28316,SIN NOMBRE
28317,BARRANC DE SANTA EULARIA,28318,SIN NOMBRE
28318,SIN NOMBRE,28318,SIN NOMBRE
28322,BARRANC DE QUIQUET,28323,SIN NOMBRE
28322,BARRANC DE QUIQUET,28324,SIN NOMBRE
28323,SIN NOMBRE,28323,SIN NOMBRE
28324,SIN NOMBRE,28324,SIN NOMBRE
28325,BARRANC D'ESCALERS,28326,SIN NOMBRE
28326,SIN NOMBRE,28326,SIN NOMBRE
28327,BARRANC DE L'AURETA,28328,SIN NOMBRE
28327,BARRANC DE L'AURETA,28329,SIN NOMBRE
28328,SIN NOMBRE,28328,SIN NOMBRE
28329,SIN NOMBRE,28329,SIN NOMBRE
28330,BARRANC DELS FOGASSOS,28331,SIN NOMBRE
28330,BARRANC DELS FOGASSOS,28332,SIN NOMBRE
28331,SIN NOMBRE,28331,SIN NOMBRE
28332,SIN NOMBRE,28332,SIN NOMBRE
28337,BARRANC DELS COMUNS,28338,SIN NOMBRE
28338,SIN NOMBRE,28338,SIN NOMBRE
28341,BARRANC DE NORIA,28342,SIN NOMBRE
28341,BARRANC DE NORIA,28343,SIN NOMBRE
28342,SIN NOMBRE,28342,SIN NOMBRE
28343,SIN NOMBRE,28343,SIN NOMBRE
28344,BARRANC DE LO LIGALLO,28346,SIN NOMBRE
28346,SIN NOMBRE,28346,SIN NOMBRE
28347,BARRANC DE COLLENTORT,28348,SIN NOMBRE
28348,SIN NOMBRE,28348,SIN NOMBRE
28349,SIN NOMBRE,28349,SIN NOMBRE
28358,BARRANC FONDO,28359,SIN NOMBRE
28358,BARRANC FONDO,28360,SIN NOMBRE
28359,SIN NOMBRE,28359,SIN NOMBRE
28360,SIN NOMBRE,28360,SIN NOMBRE
28362,BARRANC DE PINVER,28363,SIN NOMBRE
28363,SIN NOMBRE,28363,SIN NOMBRE
28365,RIU SEC,28366,SIN NOMBRE
28365,RIU SEC,28368,SIN NOMBRE
28365,RIU SEC,28369,SIN NOMBRE
28365,RIU SEC,28373,SIN NOMBRE
28365,RIU SEC,28374,SIN NOMBRE
28365,RIU SEC,28375,SIN NOMBRE
28365,RIU SEC,28376,SIN NOMBRE
28365,RIU SEC,28377,SIN NOMBRE
28365,RIU SEC,28379,SIN NOMBRE
28365,RIU SEC,28388,SIN NOMBRE
28365,RIU SEC,28390,SIN NOMBRE
28365,RIU SEC,28391,SIN NOMBRE
28365,RIU SEC,28394,SIN NOMBRE
28365,RIU SEC,28397,SIN NOMBRE
28366,SIN NOMBRE,28366,SIN NOMBRE
28368,SIN NOMBRE,28368,SIN NOMBRE
28369,SIN NOMBRE,28369,SIN NOMBRE
28369,SIN NOMBRE,28370,SIN NOMBRE
28370,SIN NOMBRE,28370,SIN NOMBRE
28371,BARRANC DE LA TORRE,28372,SIN NOMBRE
28372,SIN NOMBRE,28372,SIN NOMBRE
28373,SIN NOMBRE,28373,SIN NOMBRE
28374,SIN NOMBRE,28374,SIN NOMBRE
28375,SIN NOMBRE,28375,SIN NOMBRE
28376,SIN NOMBRE,28376,SIN NOMBRE
28377,SIN NOMBRE,28377,SIN NOMBRE
28377,SIN NOMBRE,28378,SIN NOMBRE
28378,SIN NOMBRE,28378,SIN NOMBRE
28379,SIN NOMBRE,28379,SIN NOMBRE
28383,BARRANC DE SANT VICENT,28384,SIN NOMBRE
28383,BARRANC DE SANT VICENT,28385,SIN NOMBRE
28383,BARRANC DE SANT VICENT,28387,SIN NOMBRE
28384,SIN NOMBRE,28384,SIN NOMBRE
28385,SIN NOMBRE,28385,SIN NOMBRE
28387,SIN NOMBRE,28387,SIN NOMBRE
28388,SIN NOMBRE,28388,SIN NOMBRE
28390,SIN NOMBRE,28390,SIN NOMBRE
28391,SIN NOMBRE,28391,SIN NOMBRE
28391,SIN NOMBRE,28392,SIN NOMBRE
28392,SIN NOMBRE,28392,SIN NOMBRE
28394,SIN NOMBRE,28394,SIN NOMBRE
28395,BARRANC DE LES VILAVERD,28396,SIN NOMBRE
28396,SIN NOMBRE,28396,SIN NOMBRE
28397,SIN NOMBRE,28397,SIN NOMBRE
28398,VAL DE L'AUBATAR,28401,SIN NOMBRE
28398,VAL DE L'AUBATAR,28402,SIN NOMBRE
28398,VAL DE L'AUBATAR,28403,SIN NOMBRE
28398,VAL DE L'AUBATAR,28404,SIN NOMBRE
28399,VALL DELS ROSSECS,28400,SIN NOMBRE
28400,SIN NOMBRE,28400,SIN NOMBRE
28401,SIN NOMBRE,28401,SIN NOMBRE
28402,SIN NOMBRE,28402,SIN NOMBRE
28403,SIN NOMBRE,28403,SIN NOMBRE
28404,SIN NOMBRE,28404,SIN NOMBRE
28414,SIN NOMBRE,28414,SIN NOMBRE
28416,BARRANC DE MANOU O D' ATAROSSES,28417,SIN NOMBRE
28416,BARRANC DE MANOU O D' ATAROSSES,28419,SIN NOMBRE
28417,SIN NOMBRE,28417,SIN NOMBRE
28417,SIN NOMBRE,28418,SIN NOMBRE
28418,SIN NOMBRE,28418,SIN NOMBRE
28419,SIN NOMBRE,28419,SIN NOMBRE
28424,BARRANC DEL MAS DE IARO,28425,SIN NOMBRE
28424,BARRANC DEL MAS DE IARO,28428,SIN NOMBRE
28425,SIN NOMBRE,28425,SIN NOMBRE
28425,SIN NOMBRE,28426,SIN NOMBRE
28426,SIN NOMBRE,28426,SIN NOMBRE
28428,SIN NOMBRE,28428,SIN NOMBRE
28429,SIN NOMBRE,28429,SIN NOMBRE
28430,SIN NOMBRE,28430,SIN NOMBRE
28431,SIN NOMBRE,28431,SIN NOMBRE
28432,SIN NOMBRE,28432,SIN NOMBRE
28433,SIN NOMBRE,28433,SIN NOMBRE
28434,RIU DE SIURANA,28435,SIN NOMBRE
28434,RIU DE SIURANA,28509,SIN NOMBRE
28434,RIU DE SIURANA,28510,SIN NOMBRE
28434,RIU DE SIURANA,28519,SIN NOMBRE
28434,RIU DE SIURANA,28520,SIN NOMBRE
28434,RIU DE SIURANA,28522,SIN NOMBRE
28434,RIU DE SIURANA,28523,SIN NOMBRE
28434,RIU DE SIURANA,28540,SIN NOMBRE
28434,RIU DE SIURANA,28544,SIN NOMBRE
28434,RIU DE SIURANA,28545,SIN NOMBRE
28434,RIU DE SIURANA,28547,SIN NOMBRE
28434,RIU DE SIURANA,28548,SIN NOMBRE
28434,RIU DE SIURANA,28549,SIN NOMBRE
28434,RIU DE SIURANA,28550,SIN NOMBRE
28434,RIU DE SIURANA,28677,SIN NOMBRE
28434,RIU DE SIURANA,28679,SIN NOMBRE
28434,RIU DE SIURANA,28680,SIN NOMBRE
28434,RIU DE SIURANA,28691,SIN NOMBRE
28434,RIU DE SIURANA,28717,SIN NOMBRE
28434,RIU DE SIURANA,28723,SIN NOMBRE
28434,RIU DE SIURANA,28724,SIN NOMBRE
28434,RIU DE SIURANA,28730,SIN NOMBRE
28434,RIU DE SIURANA,28754,SIN NOMBRE
28434,RIU DE SIURANA,28766,SIN NOMBRE
28434,RIU DE SIURANA,28770,SIN NOMBRE
28434,RIU DE SIURANA,28782,SIN NOMBRE
28434,RIU DE SIURANA,28784,SIN NOMBRE
28434,RIU DE SIURANA,28785,SIN NOMBRE
28434,RIU DE SIURANA,28800,SIN NOMBRE
28434,RIU DE SIURANA,28802,SIN NOMBRE
28434,RIU DE SIURANA,28803,SIN NOMBRE
28434,RIU DE SIURANA,28804,SIN NOMBRE
28434,RIU DE SIURANA,28805,SIN NOMBRE
28435,SIN NOMBRE,28435,SIN NOMBRE
28439,BARRANC DE DEVEIES,28440,SIN NOMBRE
28440,SIN NOMBRE,28440,SIN NOMBRE
28441,RIERA DE L'ULL DE L'ASMA,28442,SIN NOMBRE
28442,SIN NOMBRE,28442,SIN NOMBRE
28445,RIERA DE LES OLLES,28456,SIN NOMBRE
28445,RIERA DE LES OLLES,28462,SIN NOMBRE
28447,BARRANC DE CAPST,28448,SIN NOMBRE
28447,BARRANC DE CAPST,28449,SIN NOMBRE
28448,SIN NOMBRE,28448,SIN NOMBRE
28449,SIN NOMBRE,28449,SIN NOMBRE
28450,BARRANC DE LES ANYERES,28451,SIN NOMBRE
28451,SIN NOMBRE,28451,SIN NOMBRE
28454,BARRANC DE MONTALT,28455,SIN NOMBRE
28455,SIN NOMBRE,28455,SIN NOMBRE
28456,SIN NOMBRE,28456,SIN NOMBRE
28457,BARRANC DE FORCALL,28458,SIN NOMBRE
28458,SIN NOMBRE,28458,SIN NOMBRE
28459,BARRANC DE MAS D'EN BACONER,28460,SIN NOMBRE
28460,SIN NOMBRE,28460,SIN NOMBRE
28462,SIN NOMBRE,28462,SIN NOMBRE
28464,BARRANC DE LA VALL,28496,SIN NOMBRE
28464,BARRANC DE LA VALL,28502,SIN NOMBRE
28464,BARRANC DE LA VALL,28503,SIN NOMBRE
28464,BARRANC DE LA VALL,28504,SIN NOMBRE
28465,RIU DE MARÇA,28466,SIN NOMBRE
28465,RIU DE MARÇA,28471,SIN NOMBRE
28465,RIU DE MARÇA,28472,SIN NOMBRE
28465,RIU DE MARÇA,28473,SIN NOMBRE
28466,SIN NOMBRE,28466,SIN NOMBRE
28467,BARRANC DE LA LLUDRIGA,28468,SIN NOMBRE
28468,SIN NOMBRE,28468,SIN NOMBRE
28471,SIN NOMBRE,28471,SIN NOMBRE
28472,SIN NOMBRE,28472,SIN NOMBRE
28473,SIN NOMBRE,28473,SIN NOMBRE
28474,RIERA DE FONTAUBELLA,28478,SIN NOMBRE
28474,RIERA DE FONTAUBELLA,28491,SIN NOMBRE
28474,RIERA DE FONTAUBELLA,28492,SIN NOMBRE
28474,RIERA DE FONTAUBELLA,28493,SIN NOMBRE
28475,BARRANC DELS ESTRETS DE MAÇANES,28477,SIN NOMBRE
28477,SIN NOMBRE,28477,SIN NOMBRE
28478,SIN NOMBRE,28478,SIN NOMBRE
28479,BARRANC DEL PAS,28480,SIN NOMBRE
28479,BARRANC DEL PAS,28483,SIN NOMBRE
28479,BARRANC DEL PAS,28484,SIN NOMBRE
28479,BARRANC DEL PAS,28485,SIN NOMBRE
28479,BARRANC DEL PAS,28486,SIN NOMBRE
28480,SIN NOMBRE,28480,SIN NOMBRE
28483,SIN NOMBRE,28483,SIN NOMBRE
28484,SIN NOMBRE,28484,SIN NOMBRE
28485,SIN NOMBRE,28485,SIN NOMBRE
28486,SIN NOMBRE,28486,SIN NOMBRE
28487,BARRANC DE LA COMA TORNERA,28488,SIN NOMBRE
28488,SIN NOMBRE,28488,SIN NOMBRE
28491,SIN NOMBRE,28491,SIN NOMBRE
28492,SIN NOMBRE,28492,SIN NOMBRE
28493,SIN NOMBRE,28493,SIN NOMBRE
28494,BARRANC DE RICORB,28495,SIN NOMBRE
28495,SIN NOMBRE,28495,SIN NOMBRE
28496,SIN NOMBRE,28496,SIN NOMBRE
28497,BARRANC FONDO,28498,SIN NOMBRE
28497,BARRANC FONDO,28499,SIN NOMBRE
28498,SIN NOMBRE,28498,SIN NOMBRE
28499,SIN NOMBRE,28499,SIN NOMBRE
28500,BARRANC DE LA CANYERA,28501,SIN NOMBRE
28501,SIN NOMBRE,28501,SIN NOMBRE
28502,SIN NOMBRE,28502,SIN NOMBRE
28503,SIN NOMBRE,28503,SIN NOMBRE
28504,SIN NOMBRE,28504,SIN NOMBRE
28504,SIN NOMBRE,28505,SIN NOMBRE
28505,SIN NOMBRE,28505,SIN NOMBRE
28509,SIN NOMBRE,28509,SIN NOMBRE
28510,SIN NOMBRE,28510,SIN NOMBRE
28512,BARRANC DE MARMELLANS,28513,SIN NOMBRE
28512,BARRANC DE MARMELLANS,28514,SIN NOMBRE
28512,BARRANC DE MARMELLANS,28515,SIN NOMBRE
28513,SIN NOMBRE,28513,SIN NOMBRE
28514,SIN NOMBRE,28514,SIN NOMBRE
28515,SIN NOMBRE,28515,SIN NOMBRE
28516,BARRANC DEL POU,28517,SIN NOMBRE
28517,SIN NOMBRE,28517,SIN NOMBRE
28519,SIN NOMBRE,28519,SIN NOMBRE
28520,SIN NOMBRE,28520,SIN NOMBRE
28520,SIN NOMBRE,28521,SIN NOMBRE
28521,SIN NOMBRE,28521,SIN NOMBRE
28522,SIN NOMBRE,28522,SIN NOMBRE
28523,SIN NOMBRE,28523,SIN NOMBRE
28524,BARRANC DE VILA,28526,SIN NOMBRE
28524,BARRANC DE VILA,28527,SIN NOMBRE
28526,SIN NOMBRE,28526,SIN NOMBRE
28527,SIN NOMBRE,28527,SIN NOMBRE
28528,BARRANC DELS MOLINS,28530,SIN NOMBRE
28528,BARRANC DELS MOLINS,28531,SIN NOMBRE
28528,BARRANC DELS MOLINS,28534,SIN NOMBRE
28530,SIN NOMBRE,28530,SIN NOMBRE
28531,SIN NOMBRE,28531,SIN NOMBRE
28531,SIN NOMBRE,28532,SIN NOMBRE
28532,SIN NOMBRE,28532,SIN NOMBRE
28534,SIN NOMBRE,28534,SIN NOMBRE
28535,BARRANC DEL BARTOLI,28536,SIN NOMBRE
28535,BARRANC DEL BARTOLI,28538,SIN NOMBRE
28536,SIN NOMBRE,28536,SIN NOMBRE
28536,SIN NOMBRE,28537,SIN NOMBRE
28537,SIN NOMBRE,28537,SIN NOMBRE
28538,SIN NOMBRE,28538,SIN NOMBRE
28540,SIN NOMBRE,28540,SIN NOMBRE
28542,BARRANC FONDO,28543,SIN NOMBRE
28543,SIN NOMBRE,28543,SIN NOMBRE
28544,SIN NOMBRE,28544,SIN NOMBRE
28545,SIN NOMBRE,28545,SIN NOMBRE
28547,SIN NOMBRE,28547,SIN NOMBRE
28548,SIN NOMBRE,28548,SIN NOMBRE
28549,SIN NOMBRE,28549,SIN NOMBRE
28550,SIN NOMBRE,28550,SIN NOMBRE
28551,RIU DE MONTSANT,28555,SIN NOMBRE
28551,RIU DE MONTSANT,28561,SIN NOMBRE
28551,RIU DE MONTSANT,28562,SIN NOMBRE
28551,RIU DE MONTSANT,28563,SIN NOMBRE
28551,RIU DE MONTSANT,28579,SIN NOMBRE
28551,RIU DE MONTSANT,28589,SIN NOMBRE
28551,RIU DE MONTSANT,28590,SIN NOMBRE
28551,RIU DE MONTSANT,28592,SIN NOMBRE
28551,RIU DE MONTSANT,28593,SIN NOMBRE
28551,RIU DE MONTSANT,28596,SIN NOMBRE
28551,RIU DE MONTSANT,28597,SIN NOMBRE
28551,RIU DE MONTSANT,28602,SIN NOMBRE
28551,RIU DE MONTSANT,28604,SIN NOMBRE
28551,RIU DE MONTSANT,28607,SIN NOMBRE
28551,RIU DE MONTSANT,28618,SIN NOMBRE
28551,RIU DE MONTSANT,28624,SIN NOMBRE
28551,RIU DE MONTSANT,28641,SIN NOMBRE
28555,SIN NOMBRE,28555,SIN NOMBRE
28556,BARRANC DEL SOCARRRATS,28557,SIN NOMBRE
28557,SIN NOMBRE,28557,SIN NOMBRE
28559,BARRANC DE L'AUBAGA,28560,SIN NOMBRE
28560,SIN NOMBRE,28560,SIN NOMBRE
28561,SIN NOMBRE,28561,SIN NOMBRE
28562,SIN NOMBRE,28562,SIN NOMBRE
28563,SIN NOMBRE,28563,SIN NOMBRE
28564,RIUET D'ESCALADEI,28565,SIN NOMBRE
28564,RIUET D'ESCALADEI,28566,SIN NOMBRE
28564,RIUET D'ESCALADEI,28567,SIN NOMBRE
28564,RIUET D'ESCALADEI,28568,SIN NOMBRE
28564,RIUET D'ESCALADEI,28570,SIN NOMBRE
28565,SIN NOMBRE,28565,SIN NOMBRE
28566,SIN NOMBRE,28566,SIN NOMBRE
28567,SIN NOMBRE,28567,SIN NOMBRE
28568,SIN NOMBRE,28568,SIN NOMBRE
28570,SIN NOMBRE,28570,SIN NOMBRE
28571,BARRANC DE L'HORTA,28572,SIN NOMBRE
28571,BARRANC DE L'HORTA,28573,SIN NOMBRE
28571,BARRANC DE L'HORTA,28574,SIN NOMBRE
28572,SIN NOMBRE,28572,SIN NOMBRE
28573,SIN NOMBRE,28573,SIN NOMBRE
28574,SIN NOMBRE,28574,SIN NOMBRE
28575,BARRANC DE PREGONA,28576,SIN NOMBRE
28576,SIN NOMBRE,28576,SIN NOMBRE
28576,SIN NOMBRE,28577,SIN NOMBRE
28576,SIN NOMBRE,28578,SIN NOMBRE
28577,SIN NOMBRE,28577,SIN NOMBRE
28578,SIN NOMBRE,28578,SIN NOMBRE
28579,SIN NOMBRE,28579,SIN NOMBRE
28581,BARRANC DE CAVALOCA,28583,SIN NOMBRE
28581,BARRANC DE CAVALOCA,28584,SIN NOMBRE
28581,BARRANC DE CAVALOCA,28585,SIN NOMBRE
28583,SIN NOMBRE,28583,SIN NOMBRE
28584,SIN NOMBRE,28584,SIN NOMBRE
28585,SIN NOMBRE,28585,SIN NOMBRE
28587,RACO DE LES VALLS,28588,SIN NOMBRE
28588,SIN NOMBRE,28588,SIN NOMBRE
28589,SIN NOMBRE,28589,SIN NOMBRE
28590,SIN NOMBRE,28590,SIN NOMBRE
28592,SIN NOMBRE,28592,SIN NOMBRE
28593,SIN NOMBRE,28593,SIN NOMBRE
28594,RACO DE LES PINEDES,28595,SIN NOMBRE
28595,SIN NOMBRE,28595,SIN NOMBRE
28596,SIN NOMBRE,28596,SIN NOMBRE
28597,SIN NOMBRE,28597,SIN NOMBRE
28598,BARRANC DE LES COVES VOLTADES,28599,SIN NOMBRE
28598,BARRANC DE LES COVES VOLTADES,28601,SIN NOMBRE
28599,SIN NOMBRE,28599,SIN NOMBRE
28601,SIN NOMBRE,28601,SIN NOMBRE
28602,SIN NOMBRE,28602,SIN NOMBRE
28604,SIN NOMBRE,28604,SIN NOMBRE
28607,SIN NOMBRE,28607,SIN NOMBRE
28610,BARRANC DE LES CANYES,28611,SIN NOMBRE
28610,BARRANC DE LES CANYES,28612,SIN NOMBRE
28610,BARRANC DE LES CANYES,28613,SIN NOMBRE
28610,BARRANC DE LES CANYES,28614,SIN NOMBRE
28610,BARRANC DE LES CANYES,28617,SIN NOMBRE
28611,SIN NOMBRE,28611,SIN NOMBRE
28612,SIN NOMBRE,28612,SIN NOMBRE
28613,SIN NOMBRE,28613,SIN NOMBRE
28614,SIN NOMBRE,28614,SIN NOMBRE
28614,SIN NOMBRE,28615,SIN NOMBRE
28615,SIN NOMBRE,28615,SIN NOMBRE
28617,SIN NOMBRE,28617,SIN NOMBRE
28618,SIN NOMBRE,28618,SIN NOMBRE
28622,BARRANC DEL BROMET,28623,SIN NOMBRE
28623,SIN NOMBRE,28623,SIN NOMBRE
28624,SIN NOMBRE,28624,SIN NOMBRE
28625,BARRANC DE LA FALCONERA,28626,SIN NOMBRE
28626,SIN NOMBRE,28626,SIN NOMBRE
28627,BARRANC DELS PELAGS,28630,SIN NOMBRE
28630,SIN NOMBRE,28630,SIN NOMBRE
28633,BARRANC DE LES FALLES,28634,SIN NOMBRE
28634,SIN NOMBRE,28634,SIN NOMBRE
28636,BARRANC DE LES PLETES,28637,SIN NOMBRE
28637,SIN NOMBRE,28637,SIN NOMBRE
28639,BARRANC DE SANT BARTOMEU,28640,SIN NOMBRE
28640,SIN NOMBRE,28640,SIN NOMBRE
28641,SIN NOMBRE,28641,SIN NOMBRE
28642,RIUET DEL TEIX,28643,SIN NOMBRE
28642,RIUET DEL TEIX,28644,SIN NOMBRE
28643,SIN NOMBRE,28643,SIN NOMBRE
28644,SIN NOMBRE,28644,SIN NOMBRE
28646,BARRANC DE LES ALZINES,28647,SIN NOMBRE
28647,SIN NOMBRE,28647,SIN NOMBRE
28649,RIU DE PRADES,28650,SIN NOMBRE
28649,RIU DE PRADES,28651,SIN NOMBRE
28649,RIU DE PRADES,28652,SIN NOMBRE
28649,RIU DE PRADES,28654,SIN NOMBRE
28649,RIU DE PRADES,28656,SIN NOMBRE
28649,RIU DE PRADES,28661,SIN NOMBRE
28649,RIU DE PRADES,28662,SIN NOMBRE
28649,RIU DE PRADES,28663,SIN NOMBRE
