"OBJECTID","nom_rio"
60288,"RIERA DE MALAVELLA"
60289,"Tram de_( RIERA DE MALAVELLA )"
60290,"Tram de_( RIERA DE MALAVELLA )"
60291,"TORRENT DE CAN PLA"
60292,"Tram de_( TORRENT DE CAN PLA )"
60293,"Tram de_( RIERA DE SANTA MARIA )"
60294,"Tram de_( RIERA DE SANTA MARIA )"
60295,"Tram de_( RIERA DE SANTA MARIA )"
60296,"TORRENT DE L'ESPARRA"
60297,"BARRANC DE CAN COLOMER"
60298,"Tram de_( BARRANC DE CAN COLOMER )"
60299,"Tram de_( SIN NOMBRE )"
60300,"BARRANC DE CAN COLOMER"
60301,"Tram de_( BARRANC DE CAN COLOMER )"
60302,"Tram de_( TORRENT DE L'ESPARRA )"
60303,"Tram de_( TORRENT DE L'ESPARRA )"
60304,"Tram de_( TORRENT DE L'ESPARRA )"
60305,"SOT DE LA PEDROSA"
60306,"Tram de_( SOT DE LA PEDROSA )"
60312,"TORRENT DE VILARRASA"
60313,"Tram de_( TORRENT DE VILARRASA )"
60315,"Tram de_( TORRENT DE VILARRASA )"
60317,"Tram de_( TORRENT DE VILARRASA )"
60318,"Tram de_( TORRENT DE VILARRASA )"
60320,"Tram de_( TORRENT DE VILARRASA )"
60321,"Tram de_( TORRENT DE VILARRASA )"
60322,"Tram de_( TORRENT DE VILARRASA )"
60323,"Tram de_( TORRENT DE VILARRASA )"
60324,"Tram de_( SIN NOMBRE )"
60325,"RIU D'ESPLET"
60326,"Tram de_( RIU D'ESPLET )"
60327,"Tram de_( RIU D'ESPLET )"
60328,"TORRENT DE FABREGUES"
60329,"Tram de_( TORRENT DE FABREGUES )"
60330,"Tram de_( RIU D'ESPLET )"
60331,"Tram de_( RIU D'ESPLET )"
60332,"Tram de_( RIU D'ESPLET )"
60333,"Tram de_( RIERA DE SANTA COLOMA )"
60334,"BARRANC DE LES GATOSES"
60335,"Tram de_( BARRANC DE LES GATOSES )"
60336,"Tram de_( RIERA DE SANTA COLOMA )"
60337,"RIERA DE CANADELL"
60338,"Tram de_( RIERA DE CANADELL )"
60339,"RIERA DE CASTANYET"
60340,"Tram de_( RIERA DE CASTANYET )"
60341,"Tram de_( RIERA DE CASTANYET )"
60342,"Tram de_( RIERA DE CASTANYET )"
60343,"Tram de_( RIERA DE CASTANYET )"
60344,"Tram de_( RIERA DE CASTANYET )"
60345,"Tram de_( SIN NOMBRE )"
60346,"Tram de_( SIN NOMBRE )"
60347,"Tram de_( SIN NOMBRE )"
60348,"Tram de_( RIERA DE CASTANYET )"
60349,"Tram de_( RIERA DE CASTANYET )"
60350,"Tram de_( RIERA DE CASTANYET )"
60351,"SOT DEL PRIMAL"
60352,"Tram de_( SOT DEL PRIMAL )"
60353,"Tram de_( SOT DEL PRIMAL )"
60354,"Tram de_( RIERA DE CANADELL )"
60355,"Tram de_( RIERA DE CANADELL )"
60356,"Tram de_( RIERA DE SANTA COLOMA )"
60357,"Tram de_( RIERA DE SANTA COLOMA )"
60358,"Tram de_( RIERA DE SANTA COLOMA )"
60359,"Tram de_( RIERA DE SANTA COLOMA )"
60360,"Tram de_( RIERA DE SANTA COLOMA )"
60361,"SOT DE PENYACANS"
60362,"Tram de_( SOT DE PENYACANS )"
60363,"Tram de_( RIERA DE SANTA COLOMA )"
60364,"Tram de_( RIERA DE SANTA COLOMA )"
60365,"Tram de_( RIERA DE SANTA COLOMA )"
60366,"SOT DE CAN GAVALDA"
60367,"Tram de_( SOT DE CAN GAVALDA )"
60368,"Tram de_( SIN NOMBRE )"
60369,"Tram de_( SOT DE CAN GAVALDA )"
60371,"Tram de_( RIERA DE SANTA COLOMA )"
60372,"SOT DE LA CENDROSA"
60373,"Tram de_( SOT DE LA CENDROSA )"
60374,"Tram de_( SIN NOMBRE )"
60375,"Tram de_( SOT DE LA CENDROSA )"
60376,"Tram de_( RIERA DE SANTA COLOMA )"
60377,"RIERA DE JOANET"
60378,"SOT DE MAS MOLL"
60379,"Tram de_( SOT DE MAS MOLL )"
60384,"Tram de_( RIERA DE JOANET )"
60385,"Tram de_( SIN NOMBRE )"
60386,"Tram de_( RIERA DE JOANET )"
60387,"Tram de_( SIN NOMBRE )"
60388,"Tram de_( RIERA DE JOANET )"
60389,"Tram de_( RIERA DE JOANET )"
60390,"RIERA DE VALLORS"
60391,"Tram de_( RIERA DE VALLORS )"
60393,"TORRENT DE VALLCROSA"
60394,"TORRENT DE SANTA MARGARIDA"
60395,"Tram de_( TORRENT DE SANTA MARGARIDA )"
60396,"Tram de_( TORRENT DE SANTA MARGARIDA )"
60397,"Tram de_( TORRENT DE VALLCROSA )"
60398,"BASSA DELA VINYETS"
60399,"Tram de_( BASSA DELA VINYETS )"
60401,"TORRENT DELS ABEURADORS"
60402,"Tram de_( TORRENT DELS ABEURADORS )"
60403,"Tram de_( TORRENT DELS ABEURADORS )"
60404,"Tram de_( TORRENT DE VALLCROSA )"
60405,"Tram de_( TORRENT DE VALLCROSA )"
60406,"Tram de_( TORRENT DE VALLCROSA )"
60407,"TORRENT DE LA TEULERIA O DEL FERRO"
60408,"Tram de_( TORRENT DE LA TEULERIA O DEL FERRO )"
60409,"Tram de_( TORRENT DE LA TEULERIA O DEL FERRO )"
60412,"TORRENT DE SANT JACINT"
60413,"Tram de_( TORRENT DE SANT JACINT )"
60414,"Tram de_( RIU TORDERA )"
60415,"TORRENT DE CAN SEGRE"
60416,"Tram de_( TORRENT DE CAN SEGRE )"
60417,"Tram de_( TORRENT DE CAN SEGRE )"
60418,"Tram de_( TORRENT DE CAN SEGRE )"
60421,"RIERA DE ARBUCIES"
60422,"Tram de_( RIERA DE ARBUCIES )"
60423,"Tram de_( RIERA DE ARBUCIES )"
60424,"RIERA DE BUIXALLEU"
60425,"Tram de_( RIERA DE BUIXALLEU )"
60426,"Tram de_( RIERA DE ARBUCIES )"
60427,"Tram de_( RIERA DE ARBUCIES )"
60430,"Tram de_( RIERA DE ARBUCIES )"
60431,"Tram de_( RIERA DE ARBUCIES )"
60432,"Tram de_( RIERA DE ARBUCIES )"
60434,"RIERA DE RUIDECOS O DE LA PINEDA"
60435,"Tram de_( RIERA DE RUIDECOS O DE LA PINEDA )"
60437,"SOT DE RAMILANS"
60438,"Tram de_( SOT DE RAMILANS )"
60439,"Tram de_( SOT DE RAMILANS )"
60440,"Tram de_( RIERA DE RUIDECOS O DE LA PINEDA )"
60442,"Tram de_( RIERA DE RUIDECOS O DE LA PINEDA )"
60443,"Tram de_( RIERA DE RUIDECOS O DE LA PINEDA )"
60444,"SOT DE LA GALTERA"
60445,"Tram de_( SOT DE LA GALTERA )"
60446,"Tram de_( SOT DE LA GALTERA )"
60447,"RIERA DE PONT GRAN"
60448,"Tram de_( RIERA DE PONT GRAN )"
60449,"Tram de_( RIERA DE PONT GRAN )"
60450,"Tram de_( RIERA DE PONT GRAN )"
60451,"SOT DE LA GENETA"
60452,"Tram de_( SOT DE LA GENETA )"
60453,"Tram de_( SOT DE LA GENETA )"
60459,"SOT DE L'ESCALA"
60460,"Tram de_( SOT DE L'ESCALA )"
60462,"RIERA XICA"
60463,"Tram de_( RIERA XICA )"
60464,"Tram de_( RIERA XICA )"
60465,"Tram de_( RIERA XICA )"
60466,"Tram de_( SIN NOMBRE )"
60467,"Tram de_( SIN NOMBRE )"
60468,"Tram de_( SIN NOMBRE )"
60469,"Tram de_( RIERA XICA )"
60471,"Tram de_( RIERA DE ARBUCIES )"
60480,"Tram de_( RIERA DE ARBUCIES )"
60485,"SOT DE CAN DORCA"
60487,"Tram de_( SOT DE CAN DORCA )"
60488,"Tram de_( SOT DE CAN DORCA )"
60489,"Tram de_( SOT DE CAN DORCA )"
60491,"SOT DE FERRERS"
60492,"Tram de_( SOT DE FERRERS )"
60495,"Tram de_( RIERA DE ARBUCIES )"
60500,"SOT DEL CROUS"
60501,"Tram de_( SOT DEL CROUS )"
60506,"RIERA DE RAMIO"
60507,"Tram de_( RIERA DE RAMIO )"
60508,"TORRENT DE CAN MASSO"
60509,"Tram de_( TORRENT DE CAN MASSO )"
60510,"Tram de_( RIERA DE RAMIO )"
60512,"Tram de_( RIERA DE RAMIO )"
60513,"Tram de_( RIERA DE RAMIO )"
60514,"Tram de_( RIERA DE RAMIO )"
60515,"Tram de_( RIERA DE RAMIO )"
60516,"REC DE GASERANS"
60517,"Tram de_( REC DE GASERANS )"
60518,"Tram de_( REC DE GASERANS )"
60519,"Tram de_( RIU TORDERA )"
60520,"Tram de_( RIU TORDERA )"
60523,"Tram de_( RIU TORDERA )"
60524,"RIERA DE RIPIAIX"
60525,"Tram de_( RIERA DE RIPIAIX )"
60528,"RIERA DE BREDA"
60529,"Tram de_( RIERA DE BREDA )"
60530,"Tram de_( RIERA DE BREDA )"
60532,"SOT DE LES OLIVARETES"
60533,"Tram de_( SOT DE LES OLIVARETES )"
60544,"Tram de_( RIERA DE BREDA )"
60546,"Tram de_( RIERA DE RIPIAIX )"
60547,"SOT DE CAMAFOSCA"
60548,"Tram de_( SOT DE CAMAFOSCA )"
60549,"RIERA DE FUIROSOS"
60550,"Tram de_( RIERA DE FUIROSOS )"
60551,"Tram de_( RIERA DE FUIROSOS )"
60552,"Tram de_( RIERA DE FUIROSOS )"
60553,"Tram de_( RIERA DE FUIROSOS )"
60554,"Tram de_( RIERA DE FUIROSOS )"
60555,"Tram de_( SIN NOMBRE )"
60557,"SOT DE FRESSER"
60558,"Tram de_( SOT DE FRESSER )"
60559,"Tram de_( SOT DE FRESSER )"
60562,"Tram de_( RIERA DE FUIROSOS )"
60563,"Tram de_( RIERA DE FUIROSOS )"
60564,"Tram de_( RIERA DE FUIROSOS )"
60565,"Tram de_( RIERA DE FUIROSOS )"
60566,"Tram de_( RIU TORDERA )"
60567,"Tram de_( RIU TORDERA )"
60568,"Tram de_( SIN NOMBRE )"
60569,"TORRENT DEL BOSC"
60570,"Tram de_( TORRENT DEL BOSC )"
60571,"Tram de_( TORRENT DEL BOSC )"
60574,"RIERA DE BERENGUER"
60575,"Tram de_( RIERA DE BERENGUER )"
60580,"Tram de_( RIU TORDERA )"
60581,"Tram de_( RIU TORDERA )"
60583,"RIERA DE GUALBA"
60585,"TORRENT DE CAN CAMBO"
60586,"Tram de_( TORRENT DE CAN CAMBO )"
60589,"TORRENT DE CAN SIVINA"
60590,"Tram de_( TORRENT DE CAN SIVINA )"
60592,"Tram de_( RIERA DE GUALBA )"
60593,"Tram de_( RIERA DE GUALBA )"
60594,"Tram de_( RIERA DE GUALBA )"
60595,"Tram de_( RIERA DE GUALBA )"
60596,"RIERA DE SANTA FE"
60604,"RIERA DE MONTNEGRE"
60605,"Tram de_( RIERA DE MONTNEGRE )"
60606,"Tram de_( RIERA DE MONTNEGRE )"
60607,"SOT DE CAN CASES"
60608,"Tram de_( SOT DE CAN CASES )"
60609,"Tram de_( SOT DE CAN CASES )"
60610,"Tram de_( RIERA DE MONTNEGRE )"
60611,"TORRENT DE CAN XIC"
60612,"Tram de_( TORRENT DE CAN XIC )"
60615,"TORRENT DE TELLADA"
60616,"Tram de_( TORRENT DE TELLADA )"
60618,"RIERA DE PERTEGAS"
60619,"Tram de_( RIERA DE PERTEGAS )"
60622,"RIERA DE CAMPINS"
60623,"Tram de_( RIERA DE CAMPINS )"
60624,"SOT DE SANT GUILLEN"
60639,"TORRENT DE BOCS"
60640,"Tram de_( TORRENT DE BOCS )"
60641,"RIERA D'OLZINELLES"
60642,"Tram de_( RIERA D'OLZINELLES )"
60643,"SOT DE L'ARANYANT"
60644,"Tram de_( SOT DE L'ARANYANT )"
60645,"Tram de_( RIERA D'OLZINELLES )"
60646,"Tram de_( RIERA D'OLZINELLES )"
60647,"Tram de_( RIERA D'OLZINELLES )"
60648,"RIERA DE VALLGORGUINA"
60649,"RIERA DE TRENTAPASSES"
60650,"RIERA DE TAPIOLES"
60651,"Tram de_( RIERA DE TAPIOLES )"
60652,"Tram de_( RIERA DE TAPIOLES )"
60653,"TORRENT DE CAN BOSC"
60655,"Tram de_( TORRENT DE CAN BOSC )"
60660,"Tram de_( RIERA DE TRENTAPASSES )"
60661,"Tram de_( RIERA DE VALLGORGUINA )"
60662,"Tram de_( RIERA DE VALLGORGUINA )"
60663,"RIERA DE CAN GRAS"
60667,"TORRENT DE LA FONT DE LA SITJA"
60668,"Tram de_( TORRENT DE LA FONT DE LA SITJA )"
60670,"RIERA DE COLLSACREU"
60671,"Tram de_( RIERA DE COLLSACREU )"
60672,"Tram de_( RIERA DE COLLSACREU )"
60673,"Tram de_( RIERA DE CAN GRAS )"
60674,"Tram de_( RIERA DE CAN GRAS )"
60675,"Tram de_( RIERA DE VALLGORGUINA )"
60676,"Tram de_( SIN NOMBRE )"
60677,"SOT DE CAN QUADRES"
60678,"Tram de_( SOT DE CAN QUADRES )"
60680,"SOT DEL BARQUERO"
60681,"Tram de_( SOT DEL BARQUERO )"
60707,"RIERA DE BASCONA"
60710,"Tram de_( RIERA DE BASCONA )"
60711,"RIU MAJOR"
60713,"RIERA DE LA CASTANYA"
60716,"SOT DE ROCACORBA"
60717,"Tram de_( SOT DE ROCACORBA )"
60718,"Tram de_( SOT DE ROCACORBA )"
60722,"SOT DEL BASSAU"
60725,"Tram de_( RIERA DE LA CASTANYA )"
60738,"SOT DEL PEDREGUER RODO"
60739,"Tram de_( SOT DEL PEDREGUER RODO )"
60740,"TORRENT DE CAN RABASSA"
60741,"Tram de_( TORRENT DE CAN RABASSA )"
60742,"Tram de_( TORRENT DE CAN RABASSA )"
60743,"TORRENT DE VERNES"
60744,"Tram de_( TORRENT DE VERNES )"
60747,"RIERA DE PASSAPERA"
60748,"TORRENT DELS TRES TURONS"
60749,"Tram de_( TORRENT DELS TRES TURONS )"
60750,"Tram de_( RIERA DE PASSAPERA )"
60751,"RIERA DE LLORET"
60752,"Tram de_( RIERA DE LLORET )"
60753,"Tram de_( RIERA DE LLORET )"
60754,"Tram de_( RIERA DE LLORET )"
60755,"RIERA CAN SOTA"
60757,"Tram de_( RIERA CAN SOTA )"
60759,"Tram de_( RIERA CAN SOTA )"
60760,"Tram de_( RIERA DE LLORET )"
60761,"Tram de_( RIERA DE LLORET )"
60762,"TORRENT DE MONTBARBAT"
60763,"Tram de_( TORRENT DE MONTBARBAT )"
60764,"RIERA DE CAN LLORANES"
60765,"Tram de_( RIERA DE CAN LLORANES )"
60766,"TORRENT DE CANYELLES"
60767,"Tram de_( TORRENT DE CANYELLES )"
60768,"Tram de_( SIN NOMBRE )"
60769,"Tram de_( TORRENT DE CANYELLES )"
60771,"Tram de_( SIN NOMBRE )"
60772,"Tram de_( SIN NOMBRE )"
60773,"RIERA DE TOSSA"
60774,"Tram de_( RIERA DE TOSSA )"
60775,"Tram de_( RIERA DE TOSSA )"
60776,"Tram de_( RIERA DE TOSSA )"
60777,"TORRENT DE MONTLLORT"
60778,"Tram de_( TORRENT DE MONTLLORT )"
60780,"Tram de_( RIERA DE TOSSA )"
60782,"Tram de_( RIERA DE TOSSA )"
60783,"TORRENT DE VALLSAIES"
60784,"Tram de_( TORRENT DE VALLSAIES )"
60785,"Tram de_( TORRENT DE VALLSAIES )"
60786,"CANAL DE CAN SAMADA"
60787,"Tram de_( CANAL DE CAN SAMADA )"
60788,"Tram de_( CANAL DE CAN SAMADA )"
60790,"Tram de_( TORRENT DE VALLSAIES )"
60794,"TORRENT DE LES POMERES"
60795,"Tram de_( TORRENT DE LES POMERES )"
60796,"TORRENT D'AIGUAFINA"
60797,"Tram de_( TORRENT D'AIGUAFINA )"
60798,"Tram de_( RIERA DE TOSSA )"
60801,"CLOT DEL PONT RODO"
60802,"Tram de_( CLOT DEL PONT RODO )"
60803,"Tram de_( SIN NOMBRE )"
60804,"Tram de_( CLOT DEL PONT RODO )"
60806,"TORRENT DE POLA"
60807,"Tram de_( TORRENT DE POLA )"
60809,"Tram de_( SIN NOMBRE )"
60811,"Tram de_( SIN NOMBRE )"
60812,"TORRENT DE CANYET"
60813,"Tram de_( TORRENT DE CANYET )"
60814,"Tram de_( TORRENT DE CANYET )"
60815,"Tram de_( SIN NOMBRE )"
60816,"RIERA DE LES COMES"
60818,"Tram de_( RIERA DE LES COMES )"
60820,"RIU RIDAURA"
60822,"Tram de_( RIU RIDAURA )"
60823,"Tram de_( RIU RIDAURA )"
60824,"TORRENT DE LA COMA"
60825,"Tram de_( TORRENT DE LA COMA )"
60826,"Tram de_( TORRENT DE LA COMA )"
60828,"Tram de_( RIU RIDAURA )"
60829,"Tram de_( SIN NOMBRE )"
60830,"Tram de_( RIU RIDAURA )"
60832,"Tram de_( RIU RIDAURA )"
60833,"RIERA DEL VILAR"
60834,"Tram de_( RIERA DEL VILAR )"
60836,"Tram de_( RIU RIDAURA )"
60837,"RIERA DE MALVET"
60839,"Tram de_( RIERA DE MALVET )"
60840,"RIERA DE SOLIUS"
60841,"RIERA DEL MAR DE SANTS"
60842,"Tram de_( RIERA DEL MAR DE SANTS )"
60843,"Tram de_( RIERA DE SOLIUS )"
60844,"Tram de_( RIERA DE SOLIUS )"
60845,"Tram de_( RIERA DE SOLIUS )"
60846,"RIERA DE BELL-LLOC"
60847,"Tram de_( RIERA DE BELL-LLOC )"
60848,"RIERA DE LA FONT PICANT"
60849,"Tram de_( RIERA DE LA FONT PICANT )"
60850,"RIERA SALENYS"
60851,"Tram de_( RIERA SALENYS )"
60852,"Tram de_( RIERA SALENYS )"
60853,"Tram de_( RIERA SALENYS )"
60854,"Tram de_( RIU RIDAURA )"
60855,"Tram de_( RIU RIDAURA )"
60856,"Tram de_( RIU RIDAURA )"
60857,"Tram de_( RIU RIDAURA )"
60859,"Tram de_( RIU RIDAURA )"
60860,"Tram de_( RIU RIDAURA )"
60861,"Tram de_( RIU RIDAURA )"
60863,"Tram de_( RIU RIDAURA )"
60864,"Tram de_( RIU RIDAURA )"
60865,"RIERA DE VERDERES"
60866,"Tram de_( RIERA DE VERDERES )"
60867,"RIERA DE SANT BALDIRI"
60868,"Tram de_( RIERA DE SANT BALDIRI )"
60869,"Tram de_( RIERA DE SANT BALDIRI )"
60870,"RIERA DE FENALS"
60871,"Tram de_( RIERA DE FENALS )"
60872,"Tram de_( RIERA DE FENALS )"
60873,"Tram de_( SIN NOMBRE )"
60874,"Tram de_( SIN NOMBRE )"
60878,"RIERA DEL TINAR"
60879,"Tram de_( RIERA DEL TINAR )"
60880,"Tram de_( RIERA DEL TINAR )"
60881,"RIERA DELS MOLINS"
60883,"Tram de_( RIERA DELS MOLINS )"
60884,"Tram de_( RIERA DELS MOLINS )"
60885,"Tram de_( SIN NOMBRE )"
60887,"RIERA D'EN ROTLLAN"
60888,"Tram de_( RIERA D'EN ROTLLAN )"
60889,"TORRENT DEL COMAL"
60890,"Tram de_( TORRENT DEL COMAL )"
60893,"RIERA DE MAS RIERA"
60894,"Tram de_( RIERA DE MAS RIERA )"
60895,"Tram de_( RIERA DE MAS RIERA )"
60896,"RIERA DE MAS CASES"
60897,"Tram de_( RIERA DE MAS CASES )"
60898,"Tram de_( RIERA DE MAS CASES )"
60899,"Tram de_( SIN NOMBRE )"
60900,"Tram de_( RIERA DE MAS CASES )"
60901,"Tram de_( RIERA DE MAS CASES )"
60902,"Tram de_( RIERA DE MAS CASES )"
60903,"Tram de_( RIERA DE MAS CASES )"
60907,"RIERA D MAS BLANQUET"
60910,"Tram de_( RIERA D MAS BLANQUET )"
60911,"Tram de_( SIN NOMBRE )"
60912,"Tram de_( RIERA D MAS BLANQUET )"
60915,"RIERA D'AUBI"
60916,"RIERA DE BELL-LLOC"
60917,"Tram de_( RIERA DE BELL-LLOC )"
60919,"RIERA DE VALL-LLOBREGA"
60920,"Tram de_( RIERA DE VALL-LLOBREGA )"
60921,"Tram de_( RIERA DE VALL-LLOBREGA )"
60922,"Tram de_( RIERA DE VALL-LLOBREGA )"
60923,"Tram de_( RIERA D'AUBI )"
60924,"RIERA D'AUBI"
60925,"Tram de_( RIERA D'AUBI )"
60927,"RIERA DE MAS BURJACS"
60928,"Tram de_( RIERA DE MAS BURJACS )"
60929,"Tram de_( RIERA DE MAS BURJACS )"
60931,"Tram de_( RIERA D'AUBI )"
60932,"Tram de_( RIERA D'AUBI )"
60933,"Tram de_( SIN NOMBRE )"
60934,"RIERA DE MAS BATLLIA"
60935,"Tram de_( RIERA DE MAS BATLLIA )"
60936,"Tram de_( RIERA DE MAS BATLLIA )"
60941,"Tram de_( SIN NOMBRE )"
60942,"RIU DARO"
60943,"RIERA GROSSA"
60944,"RIERA PETITA"
60946,"Tram de_( RIERA PETITA )"
60947,"RIERA DE TORRENT"
60948,"RIERA BONIDA"
60949,"Tram de_( RIERA BONIDA )"
60951,"Tram de_( RIERA DE TORRENT )"
60952,"Tram de_( RIERA DE TORRENT )"
60953,"RIERA D'ESCLANYA"
60954,"RIERA DE SALTSESEUGUES"
60955,"Tram de_( RIERA DE SALTSESEUGUES )"
60956,"RIERA DE LES BRUGUERES"
60957,"Tram de_( RIERA DE LES BRUGUERES )"
60958,"Tram de_( RIERA DE LES BRUGUERES )"
60959,"Tram de_( RIERA D'ESCLANYA )"
60960,"Tram de_( RIERA GROSSA )"
60961,"Tram de_( RIERA GROSSA )"
60962,"Tram de_( SIN NOMBRE )"
60963,"Tram de_( RIERA GROSSA )"
60964,"Tram de_( SIN NOMBRE )"
60965,"Tram de_( RIERA GROSSA )"
60967,"RIERA DE PERATALLADA"
60968,"RIERA DEL PLA O RIERA VELLA"
60969,"Tram de_( RIERA DEL PLA O RIERA VELLA )"
60970,"Tram de_( RIERA DE PERATALLADA )"
60971,"RIERA D'EN TORRO"
60972,"RIERA D'EN SERRA"
60973,"Tram de_( RIERA D'EN SERRA )"
60974,"Tram de_( RIERA D'EN TORRO )"
60975,"Tram de_( RIERA D'EN TORRO )"
60976,"RIERA D'EN VIDAL"
60977,"Tram de_( RIERA D'EN VIDAL )"
60980,"RIERA DE L'ESQUERRANA O MOLI D'EN CAIXA"
60984,"RIERA D'EN LLISQUET"
60986,"Tram de_( RIERA D'EN LLISQUET )"
60987,"Tram de_( RIERA DE L'ESQUERRANA O MOLI D'EN CAIXA )"
60991,"RIERA RISSEC"
60992,"RIERA RODONELL"
60993,"Tram de_( RIERA RODONELL )"
60996,"Tram de_( RIERA RISSEC )"
60997,"TORRENT DE LA CANAL"
60998,"Tram de_( TORRENT DE LA CANAL )"
60999,"Tram de_( TORRENT DE LA CANAL )"
61000,"Tram de_( SIN NOMBRE )"
61001,"Tram de_( SIN NOMBRE )"
61002,"TORRENT DE LES OLLES"
61003,"Tram de_( TORRENT DE LES OLLES )"
61004,"TORRENT DE SANT PERE"
61005,"Tram de_( TORRENT DE SANT PERE )"
61006,"Tram de_( RIERA RISSEC )"
61008,"Tram de_( RIERA RISSEC )"
61009,"Tram de_( RIERA RISSEC )"
61010,"Tram de_( RIERA RISSEC )"
61011,"Tram de_( RIERA RISSEC )"
61012,"Tram de_( RIERA RISSEC )"
61015,"Tram de_( RIERA RISSEC )"
61018,"Tram de_( RIERA RISSEC )"
61022,"Tram de_( RIU DARO )"
61023,"RIERA DEL VILAR"
61024,"Tram de_( RIERA DEL VILAR )"
61025,"Tram de_( RIERA DEL VILAR )"
61026,"RIERA DE LA MARQUESA"
61027,"Tram de_( RIERA DE LA MARQUESA )"
61028,"Tram de_( RIERA DE LA MARQUESA )"
61031,"RIERA D'EN PLAJA"
61032,"Tram de_( RIERA D'EN PLAJA )"
61033,"Tram de_( RIERA D'EN PLAJA )"
61034,"RIERA DE XARTELL"
61035,"Tram de_( RIERA DE XARTELL )"
61036,"Tram de_( RIERA DEL VILAR )"
61037,"Tram de_( SIN NOMBRE )"
61038,"Tram de_( RIERA DEL VILAR )"
61039,"TORRENT CAN BANCELLES"
61040,"TORRENT FORN DEL VIDRE"
61041,"Tram de_( TORRENT FORN DEL VIDRE )"
61042,"Tram de_( TORRENT CAN BANCELLES )"
61044,"Tram de_( RIERA DEL VILAR )"
61045,"Tram de_( RIERA DEL VILAR )"
61047,"Tram de_( RIU DARO )"
61048,"Tram de_( RIU DARO )"
61049,"RIERA DE PASTELLS"
61050,"Tram de_( RIERA DE PASTELLS )"
61052,"Tram de_( RIERA DE PASTELLS )"
61053,"RIERA DE MOLINES"
61054,"Tram de_( RIERA DE MOLINES )"
61055,"Tram de_( RIERA DE PASTELLS )"
61056,"Tram de_( RIERA DE PASTELLS )"
61057,"Tram de_( RIERA DE PASTELLS )"
61058,"Tram de_( RIU DARO )"
61059,"Tram de_( RIU DARO )"
61060,"RIERA DE CANTAGALLS"
61061,"Tram de_( RIERA DE CANTAGALLS )"
61062,"Tram de_( SIN NOMBRE )"
61063,"Tram de_( SIN NOMBRE )"
61064,"Tram de_( RIU DARO )"
61065,"Tram de_( RIU DARO )"
61066,"TORRENT DE MOROLLES"
61067,"Tram de_( TORRENT DE MOROLLES )"
61069,"Tram de_( RIU DARO )"
61070,"Tram de_( RIU DARO )"
61071,"RIERA DE CAN VILADEMARC"
61072,"Tram de_( RIERA DE CAN VILADEMARC )"
61073,"Tram de_( RIERA DE CAN VILADEMARC )"
61074,"RIERA BOSCANAL"
61075,"Tram de_( RIERA BOSCANAL )"
61076,"Tram de_( SIN NOMBRE )"
61077,"Tram de_( RIERA BOSCANAL )"
61078,"Tram de_( RIERA BOSCANAL )"
61079,"Tram de_( RIU DARO )"
61080,"Tram de_( RIU DARO )"
61081,"RIERA DE SANTA AGATA"
61082,"Tram de_( RIERA DE SANTA AGATA )"
61083,"RIU RILORT"
61084,"Tram de_( RIU RILORT )"
61085,"Tram de_( RIU DARO )"
61086,"Tram de_( RIU DARO )"
61087,"Tram de_( RIU DARO )"
61088,"Tram de_( SIN NOMBRE )"
61089,"Tram de_( RIU DARO )"
61090,"Tram de_( RIU DARO )"
61091,"RIU TER"
61092,"Tram de_( RIU TER )"
61094,"REC MADRAL"
61095,"Tram de_( REC MADRAL )"
61096,"Tram de_( REC MADRAL )"
61099,"RIERA DE VALL"
61100,"Tram de_( RIERA DE VALL )"
61102,"TORRENT DE VILOPRIU"
61105,"Tram de_( TORRENT DE VILOPRIU )"
61106,"RIERA DE RAMEMA"
61109,"Tram de_( RIERA DE RAMEMA )"
61110,"RIERA DE LLAMPAIES"
61111,"Tram de_( RIERA DE LLAMPAIES )"
61113,"Tram de_( RIU TER )"
61114,"Tram de_( RIU TER )"
61115,"RIERA DE RIFOS"
61117,"Tram de_( RIERA DE RIFOS )"
61118,"RIERA DE PUHOL"
61119,"Tram de_( RIERA DE PUHOL )"
61120,"Tram de_( RIERA DE PUHOL )"
61121,"Tram de_( SIN NOMBRE )"
61122,"Tram de_( RIERA DE RIFOS )"
61123,"Tram de_( RIERA DE RIFOS )"
61124,"RIERA DE PEDRINYA"
61125,"Tram de_( RIERA DE PEDRINYA )"
61126,"REC DE CINYANA"
61127,"Tram de_( REC DE CINYANA )"
61128,"Tram de_( REC DE CINYANA )"
61130,"Tram de_( REC DE CINYANA )"
61132,"Tram de_( REC DE CINYANA )"
61136,"Tram de_( REC DE CINYANA )"
61137,"Tram de_( REC DE CINYANA )"
61138,"Tram de_( REC DE CINYANA )"
61139,"Tram de_( REC DE CINYANA )"
61140,"Tram de_( REC DE CINYANA )"
61144,"Tram de_( RIU TER )"
61146,"RIERA DE PALAGRET"
61149,"TORRENT DE VALLBOC"
61151,"Tram de_( TORRENT DE VALLBOC )"
61153,"Tram de_( RIERA DE PALAGRET )"
61155,"Tram de_( RIERA DE PALAGRET )"
61156,"Tram de_( RIERA DE PALAGRET )"
61157,"Tram de_( RIERA DE PALAGRET )"
61158,"RIERA DE VILERS"
61159,"Tram de_( RIERA DE VILERS )"
61160,"Tram de_( RIERA DE VILERS )"
61161,"RIERA DE BEVIA"
61162,"Tram de_( RIERA DE BEVIA )"
